filename;size;defect;xmin;xmax;ymin;ymax
l_light_08_mouse_bite_09_3_600;(600, 600, 3);mouse_bite;286;309;496;521
light_04_missing_hole_18_2_256;(600, 600, 3);missing_hole;546;567;182;208
light_04_missing_hole_18_2_256;(600, 600, 3);missing_hole;359;382;1;16
light_04_missing_hole_18_2_256;(600, 600, 3);missing_hole;522;544;322;347
rotation_90_light_08_mouse_bite_05_4_600;(600, 600, 3);mouse_bite;158;186;527;553
rotation_270_light_07_spurious_copper_06_2_600;(601, 601, 3);spurious_copper;401;423;464;536
light_12_spurious_copper_05_2_256;(600, 600, 3);spurious_copper;366;380;568;599
light_07_spurious_copper_03_2_256;(600, 600, 3);spurious_copper;357;383;1;49
light_12_spur_03_1_256;(600, 600, 3);spur;393;438;242;262
light_12_spur_03_1_256;(600, 600, 3);spur;40;61;314;350
l_light_12_open_circuit_01_1_600;(600, 600, 3);open_circuit;490;509;323;339
l_light_12_open_circuit_01_1_600;(600, 600, 3);open_circuit;29;48;298;317
rotation_90_light_09_mouse_bite_03_1_600;(600, 600, 3);mouse_bite;324;355;214;242
rotation_90_light_09_mouse_bite_03_1_600;(600, 600, 3);mouse_bite;520;540;157;173
rotation_270_light_07_spur_04_1_600;(601, 601, 3);spur;99;124;551;599
rotation_270_light_07_spur_04_1_600;(601, 601, 3);spur;78;119;409;441
light_09_open_circuit_06_4_256;(600, 600, 3);open_circuit;66;81;198;214
l_light_04_short_20_3_600;(600, 600, 3);short;92;125;475;510
l_light_09_missing_hole_08_1_600;(600, 600, 3);missing_hole;296;323;164;189
l_light_09_missing_hole_08_1_600;(600, 600, 3);missing_hole;82;107;514;539
rotation_90_light_08_missing_hole_04_3_600;(600, 600, 3);missing_hole;482;509;447;477
rotation_270_light_06_spur_06_3_600;(601, 601, 3);spur;192;243;245;265
rotation_270_light_08_short_01_2_600;(601, 601, 3);short;400;437;492;528
rotation_270_light_08_short_01_2_600;(601, 601, 3);short;315;345;199;233
rotation_270_light_08_short_01_2_600;(601, 601, 3);short;128;153;114;146
light_06_spurious_copper_03_2_256;(600, 600, 3);spurious_copper;252;272;366;415
light_06_spurious_copper_03_2_256;(600, 600, 3);spurious_copper;251;268;140;180
light_06_spurious_copper_03_2_256;(600, 600, 3);spurious_copper;15;35;274;317
rotation_90_light_01_short_10_1_600;(600, 600, 3);short;577;599;223;258
rotation_90_light_01_short_10_1_600;(600, 600, 3);short;559;588;187;209
l_light_08_short_03_2_600;(600, 600, 3);short;452;507;49;95
l_light_08_short_03_2_600;(600, 600, 3);short;353;389;161;196
light_04_short_06_2_256;(600, 600, 3);short;164;195;24;53
light_04_short_06_2_256;(600, 600, 3);short;20;56;155;187
rotation_270_light_05_spurious_copper_07_1_600;(601, 601, 3);spurious_copper;273;292;258;366
rotation_270_light_12_spur_08_3_600;(601, 601, 3);spur;216;242;144;167
light_04_mouse_bite_20_2_256;(600, 600, 3);mouse_bite;518;540;259;291
rotation_90_light_05_short_02_3_600;(600, 600, 3);short;222;255;289;323
rotation_90_light_05_short_02_3_600;(600, 600, 3);short;392;421;460;490
rotation_90_light_05_mouse_bite_06_4_600;(600, 600, 3);mouse_bite;88;123;304;325
rotation_90_light_05_mouse_bite_06_4_600;(600, 600, 3);mouse_bite;174;194;525;560
rotation_90_light_05_mouse_bite_06_4_600;(600, 600, 3);mouse_bite;439;462;117;146
light_06_short_07_4_256;(600, 600, 3);short;580;599;445;466
light_10_mouse_bite_01_2_256;(600, 600, 3);mouse_bite;505;543;114;151
l_light_05_mouse_bite_08_4_600;(600, 600, 3);mouse_bite;468;491;212;246
light_01_missing_hole_12_2_256;(600, 600, 3);missing_hole;349;391;189;223
light_01_missing_hole_12_2_256;(600, 600, 3);missing_hole;240;281;370;404
l_light_05_open_circuit_05_2_600;(600, 600, 3);open_circuit;67;90;250;271
rotation_90_light_10_mouse_bite_05_2_600;(600, 600, 3);mouse_bite;1;27;101;152
l_light_09_open_circuit_09_5_600;(600, 600, 3);open_circuit;281;299;27;44
l_light_09_open_circuit_09_5_600;(600, 600, 3);open_circuit;17;44;219;234
l_light_09_open_circuit_09_5_600;(600, 600, 3);open_circuit;185;202;322;337
l_light_08_spur_05_4_600;(600, 600, 3);spur;90;122;21;56
l_light_08_spur_05_4_600;(600, 600, 3);spur;444;463;230;271
l_light_08_spur_05_4_600;(600, 600, 3);spur;368;390;84;123
l_light_08_spur_08_4_600;(600, 600, 3);spur;1;27;211;231
l_light_08_spur_08_4_600;(600, 600, 3);spur;368;389;198;253
l_light_08_spur_08_4_600;(600, 600, 3);spur;436;460;59;92
rotation_270_light_01_missing_hole_09_2_600;(601, 601, 3);missing_hole;256;294;305;340
rotation_270_light_07_spur_03_5_600;(601, 601, 3);spur;438;469;372;439
rotation_270_light_07_spur_03_5_600;(601, 601, 3);spur;187;220;32;92
rotation_270_light_07_spur_03_5_600;(601, 601, 3);spur;299;340;313;341
rotation_270_light_07_spur_03_5_600;(601, 601, 3);spur;327;377;470;501
light_11_missing_hole_07_4_256;(600, 600, 3);missing_hole;178;210;33;67
rotation_90_light_06_short_06_2_600;(600, 600, 3);short;68;89;58;82
rotation_90_light_06_short_06_2_600;(600, 600, 3);short;146;171;53;79
rotation_90_light_01_missing_hole_09_2_600;(600, 600, 3);missing_hole;305;343;261;296
light_06_open_circuit_02_2_256;(600, 600, 3);open_circuit;245;259;415;430
light_06_open_circuit_02_2_256;(600, 600, 3);open_circuit;196;208;484;497
light_01_mouse_bite_11_1_256;(600, 600, 3);mouse_bite;101;121;410;432
light_01_mouse_bite_11_1_256;(600, 600, 3);mouse_bite;273;293;184;202
l_light_01_spur_17_3_600;(600, 600, 3);spur;558;581;274;291
rotation_270_light_06_open_circuit_07_3_600;(601, 601, 3);open_circuit;124;158;195;210
rotation_270_light_06_open_circuit_07_3_600;(601, 601, 3);open_circuit;145;161;86;109
l_light_04_open_circuit_19_1_600;(600, 600, 3);open_circuit;369;392;509;527
rotation_90_light_05_spurious_copper_09_2_600;(600, 600, 3);spurious_copper;278;295;304;381
rotation_90_light_05_spurious_copper_09_2_600;(600, 600, 3);spurious_copper;312;331;211;306
rotation_90_light_05_spurious_copper_09_2_600;(600, 600, 3);spurious_copper;339;394;180;199
rotation_90_light_05_spurious_copper_09_2_600;(600, 600, 3);spurious_copper;488;509;455;530
rotation_90_light_08_spurious_copper_03_1_600;(600, 600, 3);spurious_copper;431;459;1;20
rotation_90_light_04_spurious_copper_01_1_600;(600, 600, 3);spurious_copper;499;517;290;335
rotation_90_light_04_spurious_copper_01_1_600;(600, 600, 3);spurious_copper;539;576;333;345
rotation_270_light_08_spur_09_1_600;(601, 601, 3);spur;206;227;199;246
rotation_270_light_08_spur_09_1_600;(601, 601, 3);spur;141;183;124;145
l_light_05_open_circuit_02_1_600;(600, 600, 3);open_circuit;357;376;376;398
rotation_90_light_06_open_circuit_10_4_600;(600, 600, 3);open_circuit;30;52;367;380
rotation_90_light_08_spurious_copper_05_4_600;(600, 600, 3);spurious_copper;206;254;200;227
rotation_90_light_08_spurious_copper_05_4_600;(600, 600, 3);spurious_copper;203;224;574;599
rotation_90_light_08_spurious_copper_05_4_600;(600, 600, 3);spurious_copper;345;387;63;82
l_light_04_open_circuit_20_1_600;(600, 600, 3);open_circuit;343;367;439;459
light_08_open_circuit_05_4_256;(600, 600, 3);open_circuit;247;258;423;444
rotation_270_light_05_short_09_2_600;(601, 601, 3);short;582;599;173;211
rotation_270_light_07_missing_hole_03_1_600;(601, 601, 3);missing_hole;168;206;568;599
rotation_270_light_07_missing_hole_03_1_600;(601, 601, 3);missing_hole;19;64;441;483
rotation_270_light_12_spur_01_2_600;(601, 601, 3);spur;341;361;351;398
rotation_270_light_10_spur_04_4_600;(601, 601, 3);spur;430;486;7;46
rotation_270_light_10_spur_04_4_600;(601, 601, 3);spur;312;359;242;275
l_light_06_spurious_copper_10_5_600;(600, 600, 3);spurious_copper;575;589;148;211
rotation_90_light_12_open_circuit_08_1_600;(600, 600, 3);open_circuit;443;460;58;77
rotation_90_light_11_spur_08_3_600;(600, 600, 3);spur;372;403;446;490
rotation_90_light_11_spur_08_3_600;(600, 600, 3);spur;148;188;388;448
l_light_06_mouse_bite_07_2_600;(600, 600, 3);mouse_bite;459;497;60;75
l_light_06_mouse_bite_07_2_600;(600, 600, 3);mouse_bite;514;545;158;171
rotation_90_light_04_short_17_2_600;(600, 600, 3);short;66;99;176;210
rotation_90_light_04_short_17_2_600;(600, 600, 3);short;85;120;378;421
l_light_01_spurious_copper_02_2_600;(600, 600, 3);spurious_copper;401;435;50;63
l_light_01_spurious_copper_02_2_600;(600, 600, 3);spurious_copper;266;315;533;576
light_08_open_circuit_07_2_256;(600, 600, 3);open_circuit;405;423;163;176
light_08_open_circuit_07_2_256;(600, 600, 3);open_circuit;520;535;62;79
rotation_90_light_12_open_circuit_08_4_600;(600, 600, 3);open_circuit;218;239;427;447
rotation_90_light_12_open_circuit_08_4_600;(600, 600, 3);open_circuit;42;59;457;476
rotation_270_light_08_mouse_bite_05_3_600;(601, 601, 3);mouse_bite;220;244;292;313
rotation_270_light_08_mouse_bite_05_3_600;(601, 601, 3);mouse_bite;302;323;24;56
rotation_270_light_08_mouse_bite_05_3_600;(601, 601, 3);mouse_bite;13;41;48;74
light_05_missing_hole_01_4_256;(600, 600, 3);missing_hole;224;254;65;89
light_05_missing_hole_01_4_256;(600, 600, 3);missing_hole;417;438;250;276
light_05_missing_hole_01_4_256;(600, 600, 3);missing_hole;332;353;572;595
l_light_08_spurious_copper_03_3_600;(600, 600, 3);spurious_copper;442;483;192;217
l_light_08_spurious_copper_03_3_600;(600, 600, 3);spurious_copper;449;472;55;100
rotation_90_light_01_missing_hole_14_2_600;(600, 600, 3);missing_hole;74;111;462;500
rotation_90_light_01_missing_hole_14_2_600;(600, 600, 3);missing_hole;1;28;23;55
l_light_07_open_circuit_08_2_600;(600, 600, 3);open_circuit;371;397;40;75
rotation_270_light_06_spurious_copper_09_4_600;(601, 601, 3);spurious_copper;129;145;328;368
rotation_270_light_06_spurious_copper_09_4_600;(601, 601, 3);spurious_copper;424;439;160;191
rotation_270_light_06_spurious_copper_09_4_600;(601, 601, 3);spurious_copper;294;309;137;162
rotation_270_light_07_open_circuit_03_4_600;(601, 601, 3);open_circuit;543;566;160;186
l_light_11_spur_01_5_600;(600, 600, 3);spur;467;502;253;303
l_light_11_spur_01_5_600;(600, 600, 3);spur;434;460;508;558
l_light_11_spur_01_5_600;(600, 600, 3);spur;205;235;459;502
l_light_11_spur_01_5_600;(600, 600, 3);spur;271;305;104;145
rotation_90_light_06_mouse_bite_05_5_600;(600, 600, 3);mouse_bite;49;64;131;165
rotation_90_light_06_mouse_bite_05_5_600;(600, 600, 3);mouse_bite;267;299;119;132
rotation_270_light_04_short_10_4_600;(601, 601, 3);short;337;375;175;209
light_07_spurious_copper_09_3_256;(600, 600, 3);spurious_copper;169;235;448;469
light_07_spurious_copper_09_3_256;(600, 600, 3);spurious_copper;1;18;413;471
rotation_90_light_04_spur_01_2_600;(600, 600, 3);spur;438;462;148;195
rotation_90_light_04_spur_01_2_600;(600, 600, 3);spur;93;114;231;263
light_01_open_circuit_15_1_256;(600, 600, 3);open_circuit;461;477;407;427
light_01_open_circuit_15_1_256;(600, 600, 3);open_circuit;300;326;262;281
light_01_open_circuit_15_1_256;(600, 600, 3);open_circuit;113;129;310;327
rotation_90_light_11_missing_hole_06_3_600;(600, 600, 3);missing_hole;383;417;504;536
rotation_90_light_11_missing_hole_06_3_600;(600, 600, 3);missing_hole;324;366;464;499
rotation_90_light_11_missing_hole_06_3_600;(600, 600, 3);missing_hole;386;420;311;345
l_light_07_open_circuit_03_1_600;(600, 600, 3);open_circuit;575;597;275;300
l_light_07_open_circuit_03_1_600;(600, 600, 3);open_circuit;515;540;501;522
l_light_05_spurious_copper_05_1_600;(600, 600, 3);spurious_copper;347;419;415;433
l_light_05_spurious_copper_05_1_600;(600, 600, 3);spurious_copper;142;219;307;325
l_light_05_spurious_copper_05_1_600;(600, 600, 3);spurious_copper;307;387;148;172
light_01_spurious_copper_04_3_256;(600, 600, 3);spurious_copper;352;409;578;599
light_11_spurious_copper_07_5_256;(600, 600, 3);spurious_copper;109;135;45;73
light_11_spurious_copper_07_5_256;(600, 600, 3);spurious_copper;440;480;42;80
light_11_spurious_copper_07_5_256;(600, 600, 3);spurious_copper;311;341;176;210
light_11_spurious_copper_07_5_256;(600, 600, 3);spurious_copper;1;40;152;175
light_11_spurious_copper_07_5_256;(600, 600, 3);spurious_copper;218;252;412;465
light_11_short_07_2_256;(600, 600, 3);short;547;586;95;131
light_11_short_07_2_256;(600, 600, 3);short;585;599;331;368
light_11_short_07_2_256;(600, 600, 3);short;231;276;223;244
light_11_short_07_2_256;(600, 600, 3);short;285;328;114;151
light_07_spur_07_1_256;(600, 600, 3);spur;535;582;585;599
light_07_spur_07_1_256;(600, 600, 3);spur;371;403;502;553
l_light_08_spur_06_3_600;(600, 600, 3);spur;114;143;538;563
rotation_90_light_12_spur_09_4_600;(600, 600, 3);spur;86;103;255;290
rotation_90_light_12_spur_09_4_600;(600, 600, 3);spur;205;225;410;453
light_08_short_09_4_256;(600, 600, 3);short;488;522;351;379
light_08_short_09_4_256;(600, 600, 3);short;254;306;37;75
rotation_270_light_01_short_06_3_600;(601, 601, 3);short;89;131;1;35
light_05_short_06_4_256;(600, 600, 3);short;1;22;96;138
rotation_90_light_01_short_16_3_600;(600, 600, 3);short;437;488;526;560
l_light_12_spurious_copper_02_2_600;(600, 600, 3);spurious_copper;362;397;16;30
rotation_270_light_06_spur_02_2_600;(601, 601, 3);spur;568;588;190;233
rotation_270_light_06_spur_02_2_600;(601, 601, 3);spur;306;338;193;207
rotation_270_light_06_spur_02_2_600;(601, 601, 3);spur;46;72;431;484
light_09_missing_hole_07_4_256;(600, 600, 3);missing_hole;1;23;91;119
light_09_missing_hole_07_4_256;(600, 600, 3);missing_hole;461;492;9;35
rotation_90_light_10_open_circuit_03_2_600;(600, 600, 3);open_circuit;339;365;519;557
rotation_90_light_10_open_circuit_03_2_600;(600, 600, 3);open_circuit;294;322;303;357
rotation_90_light_10_open_circuit_03_2_600;(600, 600, 3);open_circuit;365;394;142;186
rotation_90_light_10_open_circuit_03_2_600;(600, 600, 3);open_circuit;221;256;455;493
l_light_05_missing_hole_07_3_600;(600, 600, 3);missing_hole;59;90;164;191
l_light_05_missing_hole_07_3_600;(600, 600, 3);missing_hole;281;309;147;178
l_light_05_missing_hole_07_3_600;(600, 600, 3);missing_hole;363;395;88;119
rotation_270_light_01_short_08_2_600;(601, 601, 3);short;222;264;173;215
rotation_270_light_01_short_08_2_600;(601, 601, 3);short;238;298;370;435
light_10_spur_01_2_256;(600, 600, 3);spur;522;553;127;184
rotation_90_light_07_open_circuit_05_3_600;(600, 600, 3);open_circuit;330;351;473;505
rotation_90_light_07_open_circuit_05_3_600;(600, 600, 3);open_circuit;495;517;390;424
l_light_07_spur_04_2_600;(600, 600, 3);spur;551;599;76;100
l_light_07_spur_04_2_600;(600, 600, 3);spur;409;440;81;121
l_light_12_missing_hole_04_3_600;(600, 600, 3);missing_hole;111;129;525;545
l_light_12_missing_hole_04_3_600;(600, 600, 3);missing_hole;192;211;559;577
l_light_12_missing_hole_04_3_600;(600, 600, 3);missing_hole;194;211;403;423
l_light_12_missing_hole_04_3_600;(600, 600, 3);missing_hole;356;376;400;425
l_light_12_missing_hole_04_3_600;(600, 600, 3);missing_hole;122;138;177;195
l_light_05_spur_01_1_600;(600, 600, 3);spur;427;469;446;468
l_light_12_mouse_bite_05_5_600;(600, 600, 3);mouse_bite;332;360;227;244
l_light_12_mouse_bite_05_5_600;(600, 600, 3);mouse_bite;115;149;408;427
l_light_12_mouse_bite_05_5_600;(600, 600, 3);mouse_bite;518;534;378;406
l_light_12_mouse_bite_05_5_600;(600, 600, 3);mouse_bite;98;121;506;522
rotation_90_light_07_spur_10_4_600;(600, 600, 3);spur;251;288;212;247
rotation_90_light_07_spur_10_4_600;(600, 600, 3);spur;127;161;137;188
rotation_90_light_07_spur_10_4_600;(600, 600, 3);spur;472;503;393;451
rotation_90_light_07_spur_10_4_600;(600, 600, 3);spur;90;144;459;487
rotation_270_light_07_spurious_copper_06_3_600;(601, 601, 3);spurious_copper;131;192;25;54
rotation_270_light_07_spurious_copper_06_3_600;(601, 601, 3);spurious_copper;127;169;97;137
rotation_90_light_10_spurious_copper_06_3_600;(600, 600, 3);spurious_copper;493;523;302;354
rotation_90_light_10_spurious_copper_06_3_600;(600, 600, 3);spurious_copper;499;531;209;234
rotation_90_light_10_spurious_copper_06_3_600;(600, 600, 3);spurious_copper;497;531;108;135
rotation_90_light_10_spurious_copper_06_3_600;(600, 600, 3);spurious_copper;503;550;554;579
l_light_08_short_01_5_600;(600, 600, 3);short;152;187;363;399
rotation_270_light_04_missing_hole_10_2_600;(601, 601, 3);missing_hole;433;457;136;153
l_light_06_spurious_copper_07_3_600;(600, 600, 3);spurious_copper;188;244;498;517
rotation_90_light_08_short_01_3_600;(600, 600, 3);short;283;305;316;345
light_04_spur_20_3_256;(600, 600, 3);spur;154;169;518;557
rotation_90_light_10_short_05_1_600;(600, 600, 3);short;277;332;42;116
l_light_12_spurious_copper_09_1_600;(600, 600, 3);spurious_copper;213;250;247;265
rotation_270_light_07_short_03_2_600;(601, 601, 3);short;514;569;191;237
light_09_spurious_copper_05_1_256;(600, 600, 3);spurious_copper;377;395;192;241
light_09_spurious_copper_05_1_256;(600, 600, 3);spurious_copper;262;281;334;388
light_09_spurious_copper_05_1_256;(600, 600, 3);spurious_copper;422;439;337;385
rotation_270_light_05_spurious_copper_05_4_600;(601, 601, 3);spurious_copper;347;370;261;353
rotation_270_light_05_spurious_copper_05_4_600;(601, 601, 3);spurious_copper;374;427;120;137
light_11_spur_06_3_256;(600, 600, 3);spur;22;70;468;495
light_11_spur_06_3_256;(600, 600, 3);spur;102;151;489;515
rotation_270_light_09_short_02_5_600;(601, 601, 3);short;573;598;1;39
rotation_270_light_09_short_02_5_600;(601, 601, 3);short;365;391;17;70
rotation_270_light_09_short_02_5_600;(601, 601, 3);short;217;244;562;597
rotation_270_light_09_short_02_5_600;(601, 601, 3);short;329;354;513;544
rotation_270_light_09_short_02_5_600;(601, 601, 3);short;538;567;433;476
rotation_90_light_08_missing_hole_01_1_600;(600, 600, 3);missing_hole;347;375;1;22
l_light_12_short_03_5_600;(600, 600, 3);short;560;593;122;145
l_light_12_short_03_5_600;(600, 600, 3);short;46;64;383;421
rotation_90_light_07_open_circuit_04_2_600;(600, 600, 3);open_circuit;127;151;444;477
rotation_90_light_07_open_circuit_04_2_600;(600, 600, 3);open_circuit;299;322;88;111
rotation_90_light_07_open_circuit_04_2_600;(600, 600, 3);open_circuit;344;371;253;285
l_light_05_short_06_2_600;(600, 600, 3);short;349;385;406;436
l_light_05_short_06_2_600;(600, 600, 3);short;341;374;166;195
light_05_short_04_1_256;(600, 600, 3);short;342;394;420;455
rotation_270_light_12_missing_hole_05_3_600;(601, 601, 3);missing_hole;125;144;101;117
rotation_270_light_12_missing_hole_05_3_600;(601, 601, 3);missing_hole;55;76;28;50
rotation_270_light_12_missing_hole_05_3_600;(601, 601, 3);missing_hole;51;76;395;417
rotation_270_light_12_missing_hole_05_3_600;(601, 601, 3);missing_hole;226;250;518;542
l_light_08_short_08_2_600;(600, 600, 3);short;453;504;27;56
l_light_08_short_08_2_600;(600, 600, 3);short;501;532;165;193
l_light_06_missing_hole_08_5_600;(600, 600, 3);missing_hole;305;327;297;319
l_light_06_missing_hole_08_5_600;(600, 600, 3);missing_hole;154;180;297;322
l_light_06_missing_hole_08_5_600;(600, 600, 3);missing_hole;118;144;168;194
rotation_270_light_04_short_09_2_600;(601, 601, 3);short;314;354;134;170
rotation_270_light_04_short_09_2_600;(601, 601, 3);short;309;351;375;417
rotation_270_light_04_short_09_2_600;(601, 601, 3);short;410;443;1;18
rotation_90_light_07_mouse_bite_09_2_600;(600, 600, 3);mouse_bite;57;93;117;142
rotation_90_light_05_spurious_copper_05_5_600;(600, 600, 3);spurious_copper;215;234;470;543
rotation_90_light_05_spurious_copper_05_5_600;(600, 600, 3);spurious_copper;430;453;1;50
rotation_90_light_05_spurious_copper_05_5_600;(600, 600, 3);spurious_copper;372;425;174;191
rotation_270_light_05_spurious_copper_10_1_600;(601, 601, 3);spurious_copper;429;453;298;399
rotation_270_light_05_spurious_copper_10_1_600;(601, 601, 3);spurious_copper;249;272;252;331
rotation_90_light_07_spurious_copper_03_4_600;(600, 600, 3);spurious_copper;11;63;514;536
