Index;file;width;height;depth;class;xmin;ymin;xmax;ymax
20803;rotation_90_light_11_spurious_copper_03_5_600;600;600;3;spurious_copper;497;132;537;156
20804;rotation_90_light_11_spurious_copper_03_5_600;600;600;3;spurious_copper;519;1;544;33
20805;rotation_90_light_11_spurious_copper_04_1_600;600;600;3;spurious_copper;303;85;346;107
20806;rotation_90_light_11_spurious_copper_04_1_600;600;600;3;spurious_copper;286;205;306;256
20807;rotation_90_light_11_spurious_copper_04_1_600;600;600;3;spurious_copper;545;29;564;73
20808;rotation_90_light_11_spurious_copper_04_2_600;600;600;3;spurious_copper;145;29;164;73
20809;rotation_90_light_11_spurious_copper_04_3_600;600;600;3;spurious_copper;302;500;345;522
20810;rotation_90_light_11_spurious_copper_04_3_600;600;600;3;spurious_copper;388;370;428;389
20811;rotation_90_light_11_spurious_copper_04_3_600;600;600;3;spurious_copper;545;444;564;488
20812;rotation_90_light_11_spurious_copper_04_4_600;600;600;3;spurious_copper;1;370;29;389
20813;rotation_90_light_11_spurious_copper_04_4_600;600;600;3;spurious_copper;145;444;164;488
20814;rotation_90_light_11_spurious_copper_04_4_600;600;600;3;spurious_copper;419;190;457;213
20815;rotation_90_light_11_spurious_copper_04_5_600;600;600;3;spurious_copper;103;292;146;314
20816;rotation_90_light_11_spurious_copper_04_5_600;600;600;3;spurious_copper;87;412;107;463
20817;rotation_90_light_11_spurious_copper_04_5_600;600;600;3;spurious_copper;189;162;229;181
20818;rotation_90_light_11_spurious_copper_04_5_600;600;600;3;spurious_copper;345;236;364;280
20819;rotation_90_light_11_spurious_copper_05_1_600;600;600;3;spurious_copper;68;194;93;239
20820;rotation_90_light_11_spurious_copper_05_1_600;600;600;3;spurious_copper;463;203;486;245
20821;rotation_90_light_11_spurious_copper_05_1_600;600;600;3;spurious_copper;485;38;504;86
20822;rotation_90_light_11_spurious_copper_05_2_600;600;600;3;spurious_copper;64;203;87;245
20823;rotation_90_light_11_spurious_copper_05_2_600;600;600;3;spurious_copper;85;38;104;86
20824;rotation_90_light_11_spurious_copper_05_3_600;600;600;3;spurious_copper;153;363;191;397
20825;rotation_90_light_11_spurious_copper_05_3_600;600;600;3;spurious_copper;484;453;503;501
20826;rotation_90_light_11_spurious_copper_05_3_600;600;600;3;spurious_copper;537;373;567;405
20827;rotation_90_light_11_spurious_copper_05_4_600;600;600;3;spurious_copper;85;453;104;501
20828;rotation_90_light_11_spurious_copper_05_4_600;600;600;3;spurious_copper;137;373;167;405
20829;rotation_90_light_11_spurious_copper_05_5_600;600;600;3;spurious_copper;264;410;287;452
20830;rotation_90_light_11_spurious_copper_05_5_600;600;600;3;spurious_copper;285;245;304;293
20831;rotation_90_light_11_spurious_copper_05_5_600;600;600;3;spurious_copper;337;165;367;197
20832;rotation_90_light_11_spurious_copper_06_1_600;600;600;3;spurious_copper;152;86;183;116
20833;rotation_90_light_11_spurious_copper_06_1_600;600;600;3;spurious_copper;528;217;550;266
20834;rotation_90_light_11_spurious_copper_06_2_600;600;600;3;spurious_copper;128;217;150;266
20835;rotation_90_light_11_spurious_copper_06_3_600;600;600;3;spurious_copper;152;501;183;531
20836;rotation_90_light_11_spurious_copper_06_3_600;600;600;3;spurious_copper;167;404;200;431
20837;rotation_90_light_11_spurious_copper_06_3_600;600;600;3;spurious_copper;337;266;386;288
20838;rotation_90_light_11_spurious_copper_06_4_600;600;600;3;spurious_copper;465;168;499;212
20839;rotation_90_light_11_spurious_copper_06_5_600;600;600;3;spurious_copper;138;58;187;80
20840;rotation_90_light_11_spurious_copper_06_5_600;600;600;3;spurious_copper;328;424;350;473
20841;rotation_90_light_11_spurious_copper_07_1_600;600;600;3;spurious_copper;243;258;272;285
20842;rotation_90_light_11_spurious_copper_07_1_600;600;600;3;spurious_copper;375;52;410;83
20843;rotation_90_light_11_spurious_copper_07_1_600;600;600;3;spurious_copper;350;353;374;398
20844;rotation_90_light_11_spurious_copper_07_2_600;600;600;3;spurious_copper;211;141;265;176
20845;rotation_90_light_11_spurious_copper_07_3_600;600;600;3;spurious_copper;240;328;279;369
20846;rotation_90_light_11_spurious_copper_07_3_600;600;600;3;spurious_copper;374;467;409;498
20847;rotation_90_light_11_spurious_copper_07_4_600;600;600;3;spurious_copper;211;556;265;591
20848;rotation_90_light_11_spurious_copper_07_5_600;600;600;3;spurious_copper;44;465;73;492
20849;rotation_90_light_11_spurious_copper_07_5_600;600;600;3;spurious_copper;41;120;80;161
20850;rotation_90_light_11_spurious_copper_07_5_600;600;600;3;spurious_copper;175;259;210;290
20851;rotation_90_light_11_spurious_copper_07_5_600;600;600;3;spurious_copper;151;560;175;599
20852;rotation_90_light_11_spurious_copper_07_5_600;600;600;3;spurious_copper;411;348;465;383
20853;rotation_90_light_11_spurious_copper_08_1_600;600;600;3;spurious_copper;103;316;150;382
20854;rotation_90_light_11_spurious_copper_08_1_600;600;600;3;spurious_copper;55;104;92;140
20855;rotation_90_light_11_spurious_copper_08_1_600;600;600;3;spurious_copper;403;412;466;444
20856;rotation_90_light_11_spurious_copper_08_1_600;600;600;3;spurious_copper;513;273;549;312
20857;rotation_90_light_11_spurious_copper_08_2_600;600;600;3;spurious_copper;4;412;67;444
20858;rotation_90_light_11_spurious_copper_08_2_600;600;600;3;spurious_copper;113;273;149;312
20859;rotation_90_light_11_spurious_copper_08_2_600;600;600;3;spurious_copper;207;368;269;393
20860;rotation_90_light_11_spurious_copper_08_3_600;600;600;3;spurious_copper;55;519;92;555
20861;rotation_90_light_11_spurious_copper_08_4_600;600;600;3;spurious_copper;313;480;349;519
20862;rotation_90_light_11_spurious_copper_08_4_600;600;600;3;spurious_copper;407;575;469;599
20863;rotation_90_light_11_spurious_copper_09_1_600;600;600;3;spurious_copper;258;200;280;255
20864;rotation_90_light_11_spurious_copper_09_1_600;600;600;3;spurious_copper;383;186;411;213
20865;rotation_90_light_11_spurious_copper_09_2_600;600;600;3;spurious_copper;352;63;383;100
20866;rotation_90_light_11_spurious_copper_09_2_600;600;600;3;spurious_copper;511;126;538;189
20867;rotation_90_light_11_spurious_copper_09_3_600;600;600;3;spurious_copper;386;368;425;389
20868;rotation_90_light_11_spurious_copper_09_4_600;600;600;3;spurious_copper;1;368;26;389
20869;rotation_90_light_11_spurious_copper_09_4_600;600;600;3;spurious_copper;310;365;354;391
20870;rotation_90_light_11_spurious_copper_09_4_600;600;600;3;spurious_copper;351;478;382;515
20871;rotation_90_light_11_spurious_copper_09_4_600;600;600;3;spurious_copper;511;541;538;599
20872;rotation_90_light_11_spurious_copper_09_5_600;600;600;3;spurious_copper;59;407;81;462
20873;rotation_90_light_11_spurious_copper_09_5_600;600;600;3;spurious_copper;187;160;226;181
20874;rotation_90_light_11_spurious_copper_09_5_600;600;600;3;spurious_copper;184;393;212;420
20875;rotation_90_light_11_spurious_copper_09_5_600;600;600;3;spurious_copper;510;157;555;183
20876;rotation_90_light_11_spurious_copper_09_5_600;600;600;3;spurious_copper;552;270;583;307
20877;rotation_90_light_11_spurious_copper_10_1_600;600;600;3;spurious_copper;526;219;549;263
20878;rotation_90_light_11_spurious_copper_10_2_600;600;600;3;spurious_copper;126;219;149;263
20879;rotation_90_light_11_spurious_copper_10_2_600;600;600;3;spurious_copper;253;109;303;129
20880;rotation_90_light_11_spurious_copper_10_2_600;600;600;3;spurious_copper;327;263;368;301
20881;rotation_90_light_11_spurious_copper_10_3_600;600;600;3;spurious_copper;253;524;302;544
20882;rotation_90_light_11_spurious_copper_10_3_600;600;600;3;spurious_copper;464;334;489;385
20883;rotation_90_light_11_spurious_copper_10_3_600;600;600;3;spurious_copper;508;214;537;276
20884;rotation_90_light_11_spurious_copper_10_4_600;600;600;3;spurious_copper;326;426;349;470
20885;rotation_90_light_11_spurious_copper_10_4_600;600;600;3;spurious_copper;453;316;502;336
20886;rotation_90_light_11_spurious_copper_10_4_600;600;600;3;spurious_copper;528;470;569;508
20887;rotation_90_light_11_spur_01_1_600;600;600;3;spur;303;88;345;123
20888;rotation_90_light_11_spur_01_1_600;600;600;3;spur;153;228;188;258
20889;rotation_90_light_11_spur_01_2_600;600;600;3;spur;258;158;302;189
20890;rotation_90_light_11_spur_01_3_600;600;600;3;spur;451;306;502;342
20891;rotation_90_light_11_spur_01_3_600;600;600;3;spur;302;503;344;538
20892;rotation_90_light_11_spur_01_4_600;600;600;3;spur;52;306;103;342
20893;rotation_90_light_11_spur_01_4_600;600;600;3;spur;307;348;358;375
20894;rotation_90_light_11_spur_01_4_600;600;600;3;spur;258;573;302;599
20895;rotation_90_light_11_spur_01_5_600;600;600;3;spur;252;98;304;134
20896;rotation_90_light_11_spur_01_5_600;600;600;3;spur;507;140;559;167
20897;rotation_90_light_11_spur_01_5_600;600;600;3;spur;458;365;502;396
20898;rotation_90_light_11_spur_01_5_600;600;600;3;spur;103;295;145;330
20899;rotation_90_light_11_spur_02_1_600;600;600;3;spur;151;223;188;269
20900;rotation_90_light_11_spur_02_1_600;600;600;3;spur;284;89;331;130
20901;rotation_90_light_11_spur_02_1_600;600;600;3;spur;579;388;599;409
20902;rotation_90_light_11_spur_02_2_600;600;600;3;spur;232;68;280;93
20903;rotation_90_light_11_spur_02_2_600;600;600;3;spur;179;388;222;409
20904;rotation_90_light_11_spur_02_3_600;600;600;3;spur;283;504;330;545
20905;rotation_90_light_11_spur_02_3_600;600;600;3;spur;473;321;514;352
20906;rotation_90_light_11_spur_02_4_600;600;600;3;spur;74;321;114;352
20907;rotation_90_light_11_spur_02_4_600;600;600;3;spur;232;483;279;508
20908;rotation_90_light_11_spur_02_5_600;600;600;3;spur;84;296;131;337
20909;rotation_90_light_11_spur_02_5_600;600;600;3;spur;275;113;315;144
20910;rotation_90_light_11_spur_02_5_600;600;600;3;spur;432;275;479;300
20911;rotation_90_light_11_spur_03_1_600;600;600;3;spur;264;206;301;259
20912;rotation_90_light_11_spur_03_1_600;600;600;3;spur;490;16;517;64
20913;rotation_90_light_11_spur_03_2_600;600;600;3;spur;90;16;117;64
20914;rotation_90_light_11_spur_03_2_600;600;600;3;spur;259;163;303;193
20915;rotation_90_light_11_spur_03_2_600;600;600;3;spur;218;269;261;298
20916;rotation_90_light_11_spur_03_3_600;600;600;3;spur;489;431;517;479
20917;rotation_90_light_11_spur_03_4_600;600;600;3;spur;90;431;117;479
20918;rotation_90_light_11_spur_03_4_600;600;600;3;spur;322;219;350;275
20919;rotation_90_light_11_spur_03_4_600;600;600;3;spur;259;578;303;599
20920;rotation_90_light_11_spur_03_5_600;600;600;3;spur;65;413;102;466
20921;rotation_90_light_11_spur_03_5_600;600;600;3;spur;290;223;317;271
20922;rotation_90_light_11_spur_03_5_600;600;600;3;spur;523;11;551;67
20923;rotation_90_light_11_spur_03_5_600;600;600;3;spur;459;370;503;400
20924;rotation_90_light_11_spur_03_5_600;600;600;3;spur;418;476;461;505
20925;rotation_90_light_11_spur_04_1_600;600;600;3;spur;297;127;330;169
20926;rotation_90_light_11_spur_04_1_600;600;600;3;spur;518;210;543;258
20927;rotation_90_light_11_spur_04_1_600;600;600;3;spur;372;305;406;355
20928;rotation_90_light_11_spur_04_1_600;600;600;3;spur;262;210;305;270
20929;rotation_90_light_11_spur_04_2_600;600;600;3;spur;118;210;143;258
20930;rotation_90_light_11_spur_04_3_600;600;600;3;spur;297;542;330;584
20931;rotation_90_light_11_spur_04_3_600;600;600;3;spur;476;324;522;347
20932;rotation_90_light_11_spur_04_4_600;600;600;3;spur;77;324;122;347
20933;rotation_90_light_11_spur_04_5_600;600;600;3;spur;98;334;131;376
20934;rotation_90_light_11_spur_04_5_600;600;600;3;spur;278;116;323;139
20935;rotation_90_light_11_spur_04_5_600;600;600;3;spur;318;417;343;465
20936;rotation_90_light_11_spur_04_5_600;600;600;3;spur;173;512;207;562
20937;rotation_90_light_11_spur_04_5_600;600;600;3;spur;63;417;106;477
20938;rotation_90_light_11_spur_05_1_600;600;600;3;spur;487;10;515;79
20939;rotation_90_light_11_spur_05_1_600;600;600;3;spur;377;221;408;270
20940;rotation_90_light_11_spur_05_1_600;600;600;3;spur;160;150;187;175
20941;rotation_90_light_11_spur_05_2_600;600;600;3;spur;87;10;115;79
20942;rotation_90_light_11_spur_05_2_600;600;600;3;spur;247;69;302;98
20943;rotation_90_light_11_spur_05_3_600;600;600;3;spur;486;425;515;494
20944;rotation_90_light_11_spur_05_3_600;600;600;3;spur;160;565;187;590
20945;rotation_90_light_11_spur_05_4_600;600;600;3;spur;87;425;115;494
20946;rotation_90_light_11_spur_05_4_600;600;600;3;spur;247;484;301;513
20947;rotation_90_light_11_spur_05_4_600;600;600;3;spur;471;378;496;429
20948;rotation_90_light_11_spur_05_5_600;600;600;3;spur;287;217;315;286
20949;rotation_90_light_11_spur_05_5_600;600;600;3;spur;447;276;501;305
20950;rotation_90_light_11_spur_05_5_600;600;600;3;spur;178;428;209;477
20951;rotation_90_light_11_spur_06_1_600;600;600;3;spur;467;115;495;164
20952;rotation_90_light_11_spur_06_1_600;600;600;3;spur;489;34;516;84
20953;rotation_90_light_11_spur_06_1_600;600;600;3;spur;513;292;548;338
20954;rotation_90_light_11_spur_06_1_600;600;600;3;spur;57;182;87;228
20955;rotation_90_light_11_spur_06_2_600;600;600;3;spur;68;115;96;164
20956;rotation_90_light_11_spur_06_2_600;600;600;3;spur;89;34;116;84
20957;rotation_90_light_11_spur_06_2_600;600;600;3;spur;113;292;148;338
20958;rotation_90_light_11_spur_06_2_600;600;600;3;spur;263;62;314;98
20959;rotation_90_light_11_spur_06_3_600;600;600;3;spur;467;530;495;579
20960;rotation_90_light_11_spur_06_3_600;600;600;3;spur;488;449;516;499
20961;rotation_90_light_11_spur_06_4_600;600;600;3;spur;68;530;96;579
20962;rotation_90_light_11_spur_06_4_600;600;600;3;spur;89;449;116;499
20963;rotation_90_light_11_spur_06_4_600;600;600;3;spur;262;477;313;513
20964;rotation_90_light_11_spur_06_5_600;600;600;3;spur;268;322;296;371
20965;rotation_90_light_11_spur_06_5_600;600;600;3;spur;289;241;316;291
20966;rotation_90_light_11_spur_06_5_600;600;600;3;spur;313;499;348;545
20967;rotation_90_light_11_spur_06_5_600;600;600;3;spur;462;269;514;305
20968;rotation_90_light_11_spur_07_1_600;600;600;3;spur;276;81;323;119
20969;rotation_90_light_11_spur_07_1_600;600;600;3;spur;378;423;435;466
20970;rotation_90_light_11_spur_07_1_600;600;600;3;spur;495;335;535;386
20971;rotation_90_light_11_spur_07_2_600;600;600;3;spur;1;423;36;466
20972;rotation_90_light_11_spur_07_2_600;600;600;3;spur;493;206;526;258
20973;rotation_90_light_11_spur_07_2_600;600;600;3;spur;96;335;135;386
20974;rotation_90_light_11_spur_07_3_600;600;600;3;spur;275;496;322;534
20975;rotation_90_light_11_spur_07_4_600;600;600;3;spur;302;343;354;378
20976;rotation_90_light_11_spur_07_5_600;600;600;3;spur;76;288;123;326
20977;rotation_90_light_11_spur_07_5_600;600;600;3;spur;502;135;555;170
20978;rotation_90_light_11_spur_07_5_600;600;600;3;spur;296;542;335;593
20979;rotation_90_light_11_spur_08_1_600;600;600;3;spur;104;345;152;399
20980;rotation_90_light_11_spur_08_1_600;600;600;3;spur;258;419;311;463
20981;rotation_90_light_11_spur_08_1_600;600;600;3;spur;373;31;404;75
20982;rotation_90_light_11_spur_08_1_600;600;600;3;spur;148;1;188;33
20983;rotation_90_light_11_spur_08_3_600;600;600;3;spur;372;446;403;490
20984;rotation_90_light_11_spur_08_3_600;600;600;3;spur;148;388;188;448
20985;rotation_90_light_11_spur_08_4_600;600;600;3;spur;318;214;352;268
20986;rotation_90_light_11_spur_08_5_600;600;600;3;spur;519;6;553;60
20987;rotation_90_light_11_spur_08_5_600;600;600;3;spur;173;238;204;282
20988;rotation_90_light_11_spur_09_1_600;600;600;3;spur;287;101;337;130
20989;rotation_90_light_11_spur_09_1_600;600;600;3;spur;167;90;207;140
20990;rotation_90_light_11_spur_09_1_600;600;600;3;spur;513;70;534;132
20991;rotation_90_light_11_spur_09_1_600;600;600;3;spur;413;427;481;471
20992;rotation_90_light_11_spur_09_2_600;600;600;3;spur;113;70;134;132
20993;rotation_90_light_11_spur_09_2_600;600;600;3;spur;14;427;82;471
20994;rotation_90_light_11_spur_09_3_600;600;600;3;spur;286;516;336;545
20995;rotation_90_light_11_spur_09_3_600;600;600;3;spur;167;505;207;555
20996;rotation_90_light_11_spur_09_3_600;600;600;3;spur;513;485;534;547
20997;rotation_90_light_11_spur_09_3_600;600;600;3;spur;438;308;492;342
20998;rotation_90_light_11_spur_09_4_600;600;600;3;spur;113;485;134;547
20999;rotation_90_light_11_spur_09_4_600;600;600;3;spur;39;308;93;342
21000;rotation_90_light_11_spur_09_5_600;600;600;3;spur;87;308;137;337
21001;rotation_90_light_11_spur_09_5_600;600;600;3;spur;313;277;334;339
21002;rotation_90_light_11_spur_09_5_600;600;600;3;spur;239;100;294;134
21003;rotation_90_light_11_spur_10_1_600;600;600;3;spur;264;204;305;258
21004;rotation_90_light_11_spur_10_1_600;600;600;3;spur;487;423;542;455
21005;rotation_90_light_11_spur_10_1_600;600;600;3;spur;376;226;404;278
21006;rotation_90_light_11_spur_10_1_600;600;600;3;spur;147;183;190;215
21007;rotation_90_light_11_spur_10_2_600;600;600;3;spur;88;423;142;455
21008;rotation_90_light_11_spur_10_2_600;600;600;3;spur;466;248;493;304
21009;rotation_90_light_11_spur_10_4_600;600;600;3;spur;65;411;106;465
21010;rotation_90_light_11_spur_10_4_600;600;600;3;spur;177;433;205;485
21011;rotation_90_light_12_missing_hole_01_1_600;600;600;3;missing_hole;277;146;301;170
21012;rotation_90_light_12_missing_hole_01_2_600;600;600;3;missing_hole;389;100;413;122
21013;rotation_90_light_12_missing_hole_01_2_600;600;600;3;missing_hole;101;264;126;284
21014;rotation_90_light_12_missing_hole_01_2_600;600;600;3;missing_hole;488;345;506;369
21015;rotation_90_light_12_missing_hole_01_3_600;600;600;3;missing_hole;88;345;106;369
21016;rotation_90_light_12_missing_hole_01_3_600;600;600;3;missing_hole;277;545;301;569
21017;rotation_90_light_12_missing_hole_01_3_600;600;600;3;missing_hole;376;329;400;348
21018;rotation_90_light_12_missing_hole_01_4_600;600;600;3;missing_hole;288;145;306;169
21019;rotation_90_light_12_missing_hole_01_4_600;600;600;3;missing_hole;477;345;501;369
21020;rotation_90_light_12_missing_hole_01_4_600;600;600;3;missing_hole;577;129;599;148
21021;rotation_90_light_12_missing_hole_02_1_600;600;600;3;missing_hole;351;347;374;368
21022;rotation_90_light_12_missing_hole_02_2_600;600;600;3;missing_hole;277;148;300;170
21023;rotation_90_light_12_missing_hole_02_3_600;600;600;3;missing_hole;432;101;453;122
21024;rotation_90_light_12_missing_hole_02_3_600;600;600;3;missing_hole;505;117;528;139
21025;rotation_90_light_12_missing_hole_02_4_600;600;600;3;missing_hole;31;101;52;122
